year,date,stage,course,type,distance_in_km,winner_name,country
1984,1984-07-02,4,Valenciennes to Béthune,Flat,83.0,Ferdi Van Den Haute,Bélgica
1984,1984-07-03,5,Béthune to Cergy-Pontoise,Flat,207.0,Paulo Ferreira,Portugal
1984,1984-07-04,6,Cergy-Pontoise to Alençon,Flat,202.0,Frank Hoste,Bélgica
1984,1984-07-05,7,Alençon to Le Mans,Individual time-trial,67.0,Laurent Fignon,Francia
1984,1984-07-06,8,Le Mans to Nantes,Flat,192.0,Pascal Jules,Francia
1984,1984-07-07,9,Nantes to Bordeaux,Flat,338.0,Jan Raas,Países Bajos
1984,1984-07-08,10,Langon to Pau,Flat,198.0,Eric Vanderaerden,Bélgica
1984,1984-07-09,11,Pau to Guzet-Neige,Mountain,227.0,Robert Millar,Reino Unido
1984,1984-07-10,12,Saint-Girons to Blagnac,Flat,111.0,Pascal Poisson,Francia
1984,1984-07-11,13,Blagnac to Rodez,Flat,220.0,Pierre-Henri Menthéour,Francia
1984,1984-07-12,14,Rodez to Domaine du Rouret,Hilly,228.0,Fons De Wolf,Bélgica
1984,1984-07-13,15,Domaine du Rouret to Grenoble,Hilly,241.0,Frédéric Vichot,Francia
1984,1984-07-15,16,Les Échelles to La Ruchère,Individual time-trial,22.0,Laurent Fignon,Francia
1984,1984-07-16,17,Grenoble to Alpe d'Huez,Mountain,151.0,Luis Herrera,Colombia
1984,1984-07-17,18,Le Bourg-d'Oisans to La Plagne,Mountain,185.0,Laurent Fignon,Francia
1984,1984-07-18,19,La Plagne to Morzine,Mountain,186.0,Ángel Arroyo,España
1984,1984-07-19,20,Morzine to Crans-Montana (Switzerland),Mountain,141.0,Laurent Fignon,Francia
1984,1984-07-20,21,Crans-Montana (Switzerland) to Villefranche-sur-Saône,Hilly,320.0,Frank Hoste,Bélgica
1984,1984-07-21,22,Villié-Morgon to Villefranche-sur-Saône,Individual time-trial,51.0,Laurent Fignon,Francia
1984,1984-07-22,23,Pantin to Paris (Champs-Élysées),Hilly,197.0,Eric Vanderaerden,Bélgica
1985,1985-06-28,P,Plumelec,Individual time-trial,6.0,Bernard Hinault,Francia
1985,1985-06-29,1,Vannes to Lanester,Flat,256.0,Rudy Matthijs,Bélgica
1985,1985-06-30,2,Lorient to Vitre,Flat,242.0,Rudy Matthijs,Bélgica
1985,1985-07-01,3,Vitre to Fougères,Team time-trial,73.0,La Vie Claire,
1985,1985-07-02,4,Fougères to Pont-Audemer,Flat,239.0,Gerrit Solleveld,Países Bajos
1985,1985-07-03,5,Neufchâtel-en-Bray to Roubaix,Cobblestones,224.0,Henri Manders,Países Bajos
1985,1985-07-04,6,Roubaix to Reims,Flat,222.0,Francis Castaing,Francia
1985,1985-07-05,7,Reims to Nancy,Flat,217.0,Ludwig Wijnants,Bélgica
1985,1985-07-06,8,Sarrebourg to Strasbourg,Individual time-trial,75.0,Bernard Hinault,Francia
1985,1985-07-07,9,Strasbourg to Épinal,Hilly,174.0,Maarten Ducrot,Países Bajos
1985,1985-07-08,10,Épinal to Pontarlier,Hilly,204.0,Jørgen V. Pedersen,Dinamarca
1985,1985-07-09,11,Pontarlier to Morzine Avoriaz,Mountain,195.0,Luis Herrera,Colombia
1985,1985-07-10,12,Morzine Avoriaz to Lans-en-Vercors,Mountain,269.0,Fabio Parra,Colombia
1985,1985-07-11,13,Villard-de-Lans,Individual time-trial,32.0,Eric Vanderaerden,Bélgica
1985,1985-07-13,14,Autrans to Saint-Étienne,Hilly,179.0,Luis Herrera,Colombia
1985,1985-07-14,15,Saint-Étienne to Aurillac,Flat,238.0,Eduardo Chozas,España
1985,1985-07-15,16,Aurillac to Toulouse,Flat,247.0,Frédéric Vichot,Francia
1985,1985-07-16,17,Toulouse to Luz Ardiden,Mountain,209.0,Pedro Delgado,España
1985,1985-07-17,18a,Luz-Saint-Sauveur to Aubisque,Mountain,53.0,Stephen Roche,Irlanda
1985,1985-07-17,18b,Laruns to Pau,Mountain,83.0,Régis Simon,Francia
1985,1985-07-18,19,Pau to Bordeaux,Flat,203.0,Eric Vanderaerden,Bélgica
1985,1985-07-19,20,Montpon-Ménestérol to Limoges,Flat,225.0,Johan Lammerts,Países Bajos
1985,1985-07-20,21,Lac de Vassivière,Individual time-trial,46.0,Greg LeMond,Estados Unidos
1985,1985-07-21,22,Orléans to Paris (Champs-Élysées),Flat,196.0,Rudy Matthijs,Bélgica
1986,1986-07-04,P,Boulogne-Billancourt,Individual time-trial,4.6,Thierry Marie,Francia
1986,1986-07-05,1,Nanterre to Sceaux,Flat,85.0,Pol Verschuere,Bélgica
1986,1986-07-05,2,Meudon to Saint-Quentin-en-Yvelines,Team time-trial,56.0,Système U,
1986,1986-07-06,3,Levallois-Perret to Liévin,Flat,214.0,Davis Phinney,Estados Unidos
1986,1986-07-07,4,Liévin to Évreux,Flat,243.0,Pello Ruiz Cabestany,España
1986,1986-07-08,5,Évreux to Villers-sur-Mer,Flat,124.5,Johan van der Velde,Países Bajos
1986,1986-07-09,6,Villers-sur-Mer to Cherbourg,Flat,200.0,Guido Bontempi,Italia
1986,1986-07-10,7,Cherbourg to Saint-Hilaire-du-Harcouët,Flat,201.0,Ludo Peeters,Bélgica
1986,1986-07-11,8,Saint-Hilaire-du-Harcouët to Nantes,Flat,204.0,Eddy Planckaert,Bélgica
1986,1986-07-12,9,Nantes,Individual time-trial,61.5,Bernard Hinault,Francia
1986,1986-07-13,10,Nantes to Futuroscope,Flat,183.0,José Ángel Sarrapio,España
1986,1986-07-14,11,Futuroscope to Bordeaux,Flat,258.3,Rudy Dhaenens,Bélgica
1986,1986-07-15,12,Bayonne to Pau,Mountain,217.5,Pedro Delgado,España
1986,1986-07-16,13,Pau to Superbagnères,Mountain,186.0,Greg LeMond,Estados Unidos
1986,1986-07-17,14,Superbagnères to Blagnac,Flat,154.0,Niki Rüttimann,Suiza
1986,1986-07-18,15,Carcassonne to Nîmes,Flat,225.5,Frank Hoste,Bélgica
1986,1986-07-19,16,Nîmes to Gap,Flat,246.5,Jean-François Bernard,Francia
1986,1986-07-20,17,Gap to Serre Chevalier,Mountain,190.0,Eduardo Chozas,España
1986,1986-07-21,18,Briançon to Alpe d'Huez,Mountain,162.5,Bernard Hinault,Francia
1986,1986-07-23,19,Villard-de-Lans to Saint-Étienne,Flat,179.5,Julián Gorospe,España
1986,1986-07-24,20,Saint-Étienne,Individual time-trial,58.0,Bernard Hinault,Francia
1986,1986-07-25,21,Saint-Étienne to Puy de Dôme,Flat,190.0,Erich Mächler,Suiza
1986,1986-07-26,22,Clermont-Ferrand to Nevers,Flat,194.0,Guido Bontempi,Italia
1986,1986-07-27,23,Cosne-sur-Loire to Paris (Champs-Élysées),Flat,255.0,Guido Bontempi,Italia
1987,1987-07-01,P,West Berlin (West Germany),Individual time-trial,6.0,Jelle Nijdam,Países Bajos
1987,1987-07-02,1,West Berlin (West Germany),Flat,105.0,Nico Verhoeven,Países Bajos
1987,1987-07-02,2,West Berlin (West Germany),Team time-trial,41.0,Carrera Jeans–Vagabond,
1987,1987-07-04,3,Karlsruhe (West Germany) to Stuttgart (West Germany),Flat,219.0,Acácio da Silva,Portugal
1987,1987-07-05,4,Stuttgart (West Germany) to Pforzheim (West Germany),Flat,79.0,Herman Frison,Bélgica
1987,1987-07-05,5,Pforzheim (West Germany) to Strasbourg,Flat,112.0,Marc Sergeant,Bélgica
1987,1987-07-06,6,Strasbourg to Épinal,Flat,169.0,Christophe Lavainne,Francia
1987,1987-07-07,7,Épinal to Troyes,Flat,211.0,Manuel Jorge Domínguez,España
1987,1987-07-08,8,Troyes to Épinay-sous-Sénart,Flat,206.0,Jean-Paul van Poppel,Países Bajos
1987,1987-07-09,9,Orléans to Renazé,Flat,260.0,Adri van der Poel,Países Bajos
1987,1987-07-10,10,Saumur to Futuroscope,Individual time-trial,87.0,Stephen Roche,Irlanda
1987,1987-07-11,11,Poitiers to Chaumeil,Hilly,206.0,Martial Gayant,Francia
1987,1987-07-12,12,Brive to Bordeaux,Flat,228.0,Davis Phinney,Estados Unidos
1987,1987-07-13,13,Bayonne to Pau,Mountain,219.0,Erik Breukink,Países Bajos
1987,1987-07-14,14,Pau to Luz Ardiden,Mountain,166.0,Dag Otto Lauritzen,Noruega
1987,1987-07-15,15,Tarbes to Blagnac,Flat,164.0,Rolf Gölz,Alemania
1987,1987-07-16,16,Blagnac to Millau,Hilly,216.0,Régis Clère,Francia
1987,1987-07-17,17,Millau to Avignon,Hilly,239.0,Jean-Paul van Poppel,Países Bajos
1987,1987-07-19,18,Carpentras to Mont Ventoux,Mountain time-trial,37.0,Jean-François Bernard,Francia
1987,1987-07-20,19,Valréas to Villard-de-Lans,Mountain,185.0,Pedro Delgado,España
1987,1987-07-21,20,Villard-de-Lans to Alpe d'Huez,Mountain,201.0,Federico Echave,España
1987,1987-07-22,21,Le Bourg-d'Oisans to La Plagne,Mountain,185.0,Laurent Fignon,Francia
1987,1987-07-23,22,La Plagne to Morzine,Mountain,186.0,Eduardo Chozas,España
1987,1987-07-24,23,Saint-Julien-en-Genevois to Dijon,Flat,225.0,Régis Clère,Francia
1987,1987-07-25,24,Dijon,Individual time-trial,38.0,Jean-François Bernard,Francia
1987,1987-07-26,25,Créteil to Paris (Champs-Élysées),Flat,192.0,Jeff Pierce,Estados Unidos
1988,1988-07-03,P,Pornichet to La Baule,Individual time-trial,1.0,Guido Bontempi,Italia
1988,1988-07-04,1,Pontchâteau to Machecoul,Flat,92.0,Steve Bauer,Canadá
1988,1988-07-04,2,La Haie-Fouassière to Ancenis,Team time-trial,48.0,Panasonic–Isostar–Colnago–Agu,
1988,1988-07-05,3,Nantes to Le Mans,Flat,213.0,Jean-Paul van Poppel,Países Bajos
1988,1988-07-06,4,Le Mans to Évreux,Flat,158.0,Acácio da Silva,Portugal
1988,1988-07-07,5,Neufchâtel-en-Bray to Liévin,Flat,148.0,Jelle Nijdam,Países Bajos
1988,1988-07-08,6,Liévin to Wasquehal,Individual time-trial,52.0,Sean Yates,Reino Unido
1988,1988-07-09,7,Wasquehal to Reims,Flat,225.0,Valerio Tebaldi,Italia
1988,1988-07-10,8,Reims to Nancy,Flat,219.0,Rolf Gölz,Alemania
1988,1988-07-11,9,Nancy to Strasbourg,Hilly,161.0,Jérôme Simon,Francia
1988,1988-07-12,10,Belfort to Besançon,Hilly,149.0,Jean-Paul van Poppel,Países Bajos
1988,1988-07-13,11,Besançon to Morzine,Mountain,232.0,Fabio Parra,Colombia
1988,1988-07-14,12,Morzine to Alpe d'Huez,Mountain,227.0,Steven Rooks,Países Bajos
1988,1988-07-15,13,Grenoble to Villard-de-Lans,Mountain time-trial,38.0,Pedro Delgado,España
1988,1988-07-17,14,Blagnac to Guzet-Neige,Mountain,163.0,Massimo Ghirotto,Italia
1988,1988-07-18,15,Saint-Girons to Luz Ardiden,Mountain,187.0,Laudelino Cubino,España
1988,1988-07-19,16,Luz Ardiden to Pau,Flat,35.0,Adri van der Poel,Países Bajos
1988,1988-07-19,17,Pau to Bordeaux,Flat,198.0,Jean-Paul van Poppel,Países Bajos
1988,1988-07-20,18,Ruelle-sur-Touvre to Limoges,Flat,94.0,Gianni Bugno,Italia
1988,1988-07-21,19,Limoges to Puy-de-Dôme,Hilly,188.0,Johnny Weltz,Dinamarca
1988,1988-07-22,20,Clermont-Ferrand to Chalon-sur-Saône,Flat,223.0,Thierry Marie,Francia
1988,1988-07-23,21,Santenay,Individual time-trial,46.0,Juan Martinéz,España
1988,1988-07-24,22,Nemours to Paris (Champs-Élysées),Flat,173.0,Jean-Paul van Poppel,Países Bajos
1989,1989-07-01,P,Luxembourg City (Luxembourg),Individual time-trial,7.8,Erik Breukink,Países Bajos
1989,1989-07-02,1,Luxembourg City (Luxembourg),Flat,135.5,Acácio da Silva,Portugal
1989,1989-07-02,2,Luxembourg City (Luxembourg),Team time-trial,46.0,Super U–Raleigh–Fiat,
1989,1989-07-03,3,Luxembourg City (Luxembourg) to Spa (Belgium),Flat,241.0,Raúl Alcalá,México
1989,1989-07-04,4,Liège (Belgium) to Wasquehal,Flat,255.0,Jelle Nijdam,Países Bajos
1989,1989-07-06,5,Dinard to Rennes,Individual time-trial,73.0,Greg LeMond,Estados Unidos
1989,1989-07-07,6,Rennes to Futuroscope,Flat,259.0,Joël Pelier,Francia
1989,1989-07-08,7,Poitiers to Bordeaux,Flat,258.5,Etienne De Wilde,Bélgica
1989,1989-07-09,8,Labastide-d'Armagnac to Pau,Flat,157.0,Martin Earley,Irlanda
1989,1989-07-10,9,Pau to Cauterets,Mountain,147.0,Miguel Induráin,España
1989,1989-07-11,10,Cauterets to Superbagnères,Mountain,136.0,Robert Millar,Reino Unido
1989,1989-07-12,11,Luchon to Blagnac,Mountain,158.5,Mathieu Hermans,Países Bajos
1989,1989-07-13,12,Toulouse to Montpellier,Flat,242.0,Valerio Tebaldi,Italia
1989,1989-07-14,13,Montpellier to Marseille,Flat,179.0,Vincent Barteau,Francia
1989,1989-07-15,14,Marseille to Gap,Mountain,238.0,Jelle Nijdam,Países Bajos
1989,1989-07-16,15,Gap to Orcières-Merlette,Mountain time-trial,39.0,Steven Rooks,Países Bajos
1989,1989-07-18,16,Gap to Briançon,Mountain,175.0,Pascal Richard,Suiza
1989,1989-07-19,17,Briançon to Alpe d'Huez,Mountain,165.0,Gert-Jan Theunisse,Países Bajos
1989,1989-07-20,18,Le Bourg-d'Oisans to Villard-de-Lans,Mountain,91.5,Laurent Fignon,Francia
1989,1989-07-21,19,Villard-de-Lans to Aix-les-Bains,Mountain,125.0,Greg LeMond,Estados Unidos
1989,1989-07-22,20,Aix-les-Bains to L'Isle-d'Abeau,Flat,130.0,Giovanni Fidanza,Italia
1989,1989-07-23,21,Versailles to Paris (Champs-Élysées),Individual time-trial,24.5,Greg LeMond,Estados Unidos
1990,1990-06-30,P,Futuroscope,Individual time-trial,6.3,Thierry Marie,Francia
1990,1990-07-01,1,Futuroscope,Flat,138.5,Frans Maassen,Países Bajos
1990,1990-07-01,2,Futuroscope,Team time-trial,44.5,Panasonic–Sportlife,
1990,1990-07-02,3,Poitiers to Nantes,Flat,233.0,Moreno Argentin,Italia
1990,1990-07-03,4,Nantes to Mont Saint-Michel,Flat,203.0,Johan Museeuw,Bélgica
1990,1990-07-04,5,Avranches to Rouen,Flat,301.0,Gerrit Solleveld,Países Bajos
1990,1990-07-06,6,Sarrebourg to Vittel,Flat,202.5,Jelle Nijdam,Países Bajos
1990,1990-07-07,7,Vittel to Épinal,Individual time-trial,61.5,Raúl Alcalá,México
1990,1990-07-08,8,Épinal to Besançon,Flat,181.5,Olaf Ludwig,Alemania
1990,1990-07-09,9,Besançon to Geneva (Switzerland),Hilly,196.0,Massimo Ghirotto,Italia
1990,1990-07-10,10,Geneva (Switzerland) to Saint-Gervais,Mountain,118.5,Thierry Claveyrolat,Francia
1990,1990-07-11,11,Saint-Gervais to Alpe d'Huez,Mountain,182.5,Gianni Bugno,Italia
1990,1990-07-12,12,Fontaine to Villard-de-Lans,Mountain time-trial,33.5,Erik Breukink,Países Bajos
1990,1990-07-14,13,Villard-de-Lans to Saint-Étienne,Hilly,149.0,Eduardo Chozas,España
1990,1990-07-15,14,Le Puy-en-Velay to Millau,Hilly,205.0,Marino Lejarreta,España
1990,1990-07-16,15,Millau to Revel,Flat,170.0,Charly Mottet,Francia
1990,1990-07-17,16,Blagnac to Luz Ardiden,Mountain,215.0,Miguel Induráin,España
1990,1990-07-18,17,Lourdes to Pau,Mountain,150.0,Dimitri Konychev,URSS
1990,1990-07-19,18,Pau to Bordeaux,Flat,202.0,Gianni Bugno,Italia
1990,1990-07-20,19,Castillon-la-Bataille to Limoges,Flat,182.5,Guido Bontempi,Italia
1990,1990-07-21,20,Lac de Vassivière to Lac de Vassivière,Individual time-trial,45.5,Erik Breukink,Países Bajos
1990,1990-07-22,21,Brétigny-sur-Orge to Paris (Champs-Élysées),Flat,182.5,Johan Museeuw,Bélgica
1991,1991-07-06,P,Lyon,Individual time-trial,5.4,Thierry Marie,Francia
1991,1991-07-07,1,Lyon to Lyon,Flat,114.5,Djamolidine Abdoujaparov,URSS
1991,1991-07-07,2,Bron to Chassieu,Team time-trial,36.5,Ariostea,
1991,1991-07-08,3,Villeurbanne to Dijon,Flat,210.5,Etienne De Wilde,Bélgica
1991,1991-07-09,4,Dijon to Reims,Flat,286.0,Djamolidine Abdoujaparov,URSS
1991,1991-07-10,5,Reims to Valenciennes,Flat,149.5,Jelle Nijdam,Países Bajos
1991,1991-07-11,6,Arras to Le Havre,Flat,259.0,Thierry Marie,Francia
1991,1991-07-12,7,Le Havre to Argentan,Flat,167.0,Jean-Paul van Poppel,Países Bajos
1991,1991-07-13,8,Argentan to Alençon,Individual time-trial,73.0,Miguel Induráin,España
1991,1991-07-14,9,Alençon to Rennes,Flat,161.0,Mauro Ribeiro,Brasil
1991,1991-07-15,10,Rennes to Quimper,Flat,207.5,Phil Anderson,Australia
1991,1991-07-16,11,Quimper to Saint-Herblain,Flat,246.0,Charly Mottet,Francia
1991,1991-07-18,12,Pau to Jaca (Spain),Mountain,192.0,Charly Mottet,Francia
1991,1991-07-19,13,Jaca (Spain) to Val-Louron,Mountain,232.0,Claudio Chiappucci,Italia
1991,1991-07-20,14,St Gaudens to Castres,Flat,172.5,Bruno Cenghialta,Italia
1991,1991-07-21,15,Albi to Alès,Hilly,235.0,Moreno Argentin,Italia
1991,1991-07-22,16,Alès to Gap,Flat,215.0,Marco Lietti,Italia
1991,1991-07-23,17,Gap to Alpe d'Huez,Mountain,125.0,Gianni Bugno,Italia
1991,1991-07-24,18,Le Bourg-d'Oisans to Morzine,Mountain,255.0,Thierry Claveyrolat,Francia
1991,1991-07-25,19,Morzine to Aix-les-Bains,Hilly,177.0,Dimitri Konyshev,URSS
1991,1991-07-26,20,Aix-les-Bains to Mâcon,Hilly,160.0,Viatcheslav Ekimov,URSS
1991,1991-07-27,21,Lugny to Mâcon,Individual time-trial,57.0,Miguel Induráin,España
1991,1991-07-28,22,Melun to Paris (Champs-Élysées),Flat,178.0,Dimitri Konyshev,URSS
1992,1992-07-04,P,San Sebastián (Spain),Individual time-trial,8.0,Miguel Induráin,España
1992,1992-07-05,1,San Sebastián (Spain),Hilly,194.5,Dominique Arnould,Francia
1992,1992-07-06,2,San Sebastián (Spain) to Pau,Hilly,255.0,Javier Murguialday,España
1992,1992-07-07,3,Pau to Bordeaux,Flat,210.0,Rob Harmeling,Países Bajos
1992,1992-07-08,4,Libourne,Team time-trial,63.5,Panasonic–Sportlife,
1992,1992-07-09,5,Nogent-sur-Oise to Wasquehal,Flat,196.0,Guido Bontempi,Italia
1992,1992-07-10,6,Roubaix to Brussels (Belgium),Flat,167.0,Laurent Jalabert,Francia
1992,1992-07-11,7,Brussels (Belgium) to Valkenburg (Netherlands),Flat,196.5,Gilles Delion,Francia
1992,1992-07-12,8,Valkenburg (Netherlands) to Koblenz (Germany),Flat,206.5,Jan Nevens,Bélgica
1992,1992-07-13,9,Luxembourg City (Luxembourg),Individual time-trial,65.0,Miguel Induráin,España
1992,1992-07-14,10,Luxembourg City (Luxembourg) to Strasbourg,Flat,217.0,Jean-Paul van Poppel,Países Bajos
1992,1992-07-15,11,Strasbourg to Mulhouse,Hilly,249.5,Laurent Fignon,Francia
1992,1992-07-16,12,Dole to St Gervais,Hilly,267.5,Rolf Järmann,Suiza
1992,1992-07-18,13,St Gervais to Sestriere (Italy),Mountain,254.5,Claudio Chiappucci,Italia
1992,1992-07-19,14,Sestriere (Italy) to Alpe d'Huez,Mountain,186.5,Andrew Hampsten,Estados Unidos
1992,1992-07-20,15,Le Bourg-d'Oisans to Saint-Étienne,Hilly,198.0,Franco Chioccioli,Italia
1992,1992-07-21,16,Saint-Étienne to La Bourboule,Hilly,212.0,Stephen Roche,Irlanda
1992,1992-07-22,17,La Bourboule to Montluçon,Flat,189.0,Jean-Claude Colotti,Francia
1992,1992-07-23,18,Montluçon to Tours,Flat,212.0,Thierry Marie,Francia
1992,1992-07-24,19,Tours to Blois,Individual time-trial,64.0,Miguel Induráin,España
1992,1992-07-25,20,Blois to Nanterre,Flat,222.0,Peter De Clercq,Bélgica
1992,1992-07-26,21,La Défense to Paris (Champs-Élysées),Flat,141.0,Olaf Ludwig,Alemania
1993,1993-07-03,P,Le Puy du Fou,Individual time-trial,6.8,Miguel Induráin,España
1993,1993-07-04,1,Luçon to Les Sables-d'Olonne,Flat,215.0,Mario Cipollini,Italia
1993,1993-07-05,2,Les Sables-d'Olonne to Vannes,Flat,227.5,Wilfried Nelissen,Bélgica
1993,1993-07-06,3,Vannes to Dinard,Flat,189.5,Djamolidine Abdoujaparov,Uzbekistán
1993,1993-07-07,4,Dinard to Avranches,Team time-trial,81.0,GB–MG Maglificio,
1993,1993-07-08,5,Avranches to Évreux,Flat,225.5,Jesper Skibby,Dinamarca
1993,1993-07-09,6,Évreux to Amiens,Flat,158.0,Johan Bruyneel,Bélgica
1993,1993-07-10,7,Péronne to Châlons-sur-Marne,Flat,199.0,Bjarne Riis,Dinamarca
1993,1993-07-11,8,Châlons-sur-Marne to Verdun,Flat,184.5,Lance Armstrong,Estados Unidos
1993,1993-07-12,9,Lac de Madine,Individual time-trial,59.0,Miguel Induráin,España
1993,1993-07-14,10,Villard-de-Lans to Serre Chevalier,Mountain,203.0,Toni Rominger,Suiza
1993,1993-07-15,11,Serre Chevalier to Isola 2000,Mountain,179.0,Toni Rominger,Suiza
1993,1993-07-16,12,Isola to Marseille,Flat,286.5,Fabio Roscioli,Italia
1993,1993-07-17,13,Marseille to Montpellier,Flat,181.5,Olaf Ludwig,Alemania
1993,1993-07-18,14,Montpellier to Perpignan,Flat,223.0,Pascal Lino,Francia
1993,1993-07-19,15,Perpignan to Pal,Mountain,231.5,Oliverio Rincón,Colombia
1993,1993-07-21,16,Andorra to Saint-Lary-Soulan Pla d'Adet,Mountain,230.0,Zenon Jaskuła,Polonia
1993,1993-07-22,17,Tarbes to Pau,Mountain,190.0,Claudio Chiappucci,Italia
1993,1993-07-23,18,Orthez to Bordeaux,Flat,199.5,Djamolidine Abdoujaparov,Uzbekistán
1993,1993-07-24,19,Brétigny-sur-Orge to Montlhéry,Individual time-trial,48.0,Toni Rominger,Suiza
1993,1993-07-25,20,Viry-Châtillon to Paris (Champs-Élysées),Flat,196.5,Djamolidine Abdoujaparov,Uzbekistán
1994,1994-07-02,P,Lille,Individual time-trial,7.2,Chris Boardman,Reino Unido
1994,1994-07-03,1,Lille to Armentières,Flat,234.0,Djamolidine Abdoujaparov,Uzbekistán
1994,1994-07-04,2,Roubaix to Boulogne-sur-Mer,Flat,203.5,Jean-Paul van Poppel,Países Bajos
1994,1994-07-05,3,Calais to Eurotunnel,Team time-trial,66.5,GB–MG Maglificio,
1994,1994-07-06,4,Dover (United Kingdom) to Brighton (United Kingdom),Flat,204.5,Francisco Cabello,España
1994,1994-07-07,5,Portsmouth (United Kingdom),Flat,187.0,Nicola Minali,Italia
1994,1994-07-08,6,Cherbourg-en-Cotentin to Rennes,Flat,270.5,Gianluca Bortolami,Italia
1994,1994-07-09,7,Rennes to Futuroscope,Flat,259.5,Ján Svorada,Eslovaquia
1994,1994-07-10,8,Poitiers to Trélissac,Flat,218.5,Bo Hamburger,Dinamarca
1994,1994-07-11,9,Périgueux to Bergerac,Individual time-trial,64.0,Miguel Induráin,España
1994,1994-07-12,10,Bergerac to Cahors,Flat,160.5,Jacky Durand,Francia
1994,1994-07-13,11,Cahors to Hautacam,Mountain,263.5,Luc Leblanc,Francia
1994,1994-07-15,12,Lourdes to Luz Ardiden,Mountain,204.5,Richard Virenque,Francia
1994,1994-07-16,13,Bagnères-de-Bigorre to Albi,Flat,223.0,Bjarne Riis,Dinamarca
1994,1994-07-17,14,Castres to Montpellier,Flat,202.0,Rolf Sørensen,Dinamarca
1994,1994-07-18,15,Montpellier to Carpentras,Mountain,231.0,Eros Poli,Italia
1994,1994-07-19,16,Valréas to Alpe d'Huez,Mountain,224.5,Roberto Conti,Italia
1994,1994-07-20,17,Le Bourg-d'Oisans to Val Thorens,Mountain,149.0,Nelson Rodríguez,Colombia
1994,1994-07-21,18,Moutiers to Cluses,Mountain,174.5,Piotr Ugrumov,Letonia
1994,1994-07-22,19,Cluses to Avoriaz,Mountain time-trial,47.5,Piotr Ugrumov,Letonia
1994,1994-07-23,20,Morzine to Lac Saint-Point,Hilly,208.5,Djamolidine Abdoujaparov,Uzbekistán
1994,1994-07-24,21,Disneyland Paris to Paris (Champs-Élysées),Flat,175.0,Eddy Seigneur,Francia
1995,1995-07-01,P,Saint-Brieuc,Individual time-trial,7.3,Jacky Durand,Francia
1995,1995-07-02,1,Dinan to Lannion,Flat,233.5,Fabio Baldato,Italia
1995,1995-07-03,2,Perros-Guirec to Vitre,Flat,235.5,Mario Cipollini,Italia
1995,1995-07-04,3,Mayenne to Alençon,Team time-trial,67.0,Gewiss–Ballan,
1995,1995-07-05,4,Alençon to Le Havre,Flat,162.0,Mario Cipollini,Italia
1995,1995-07-06,5,Fécamp to Dunkirk,Flat,261.0,Jeroen Blijlevens,Países Bajos
1995,1995-07-07,6,Dunkirk to Charleroi (Belgium),Flat,202.0,Erik Zabel,Alemania
1995,1995-07-08,7,Charleroi (Belgium) to Liège (Belgium),Hilly,203.0,Johan Bruyneel,Bélgica
1995,1995-07-09,8,Huy (Belgium) to Seraing (Belgium),Individual time-trial,54.0,Miguel Induráin,España
1995,1995-07-11,9,Le Grand-Bornand to La Plagne,Mountain,160.0,Alex Zülle,Suiza
1995,1995-07-12,10,La Plagne to Alpe d'Huez,Mountain,162.5,Marco Pantani,Italia
1995,1995-07-13,11,Le Bourg-d'Oisans to Saint-Étienne,Hilly,199.0,Maximilian Sciandri,Reino Unido
1995,1995-07-14,12,Saint-Étienne to Mende,Hilly,222.5,Laurent Jalabert,Francia
1995,1995-07-15,13,Mende to Revel,Flat,245.0,Serhiy Utchakov,Ucrania
